seed_model,trial,true_cls,target_t1,target_t3,donor_t1,c2_t3,agree,bl_correct_t1,bl_correct_t3,c2_correct_t1,c2_correct_t3
14,97,1,1,1,1,1,1,1,1,1,1
14,98,0,1,1,0,1,0,0,0,0,0
14,99,4,3,3,0,3,0,0,0,0,0
14,100,1,1,1,3,4,0,1,1,1,0
14,101,1,1,0,3,3,0,1,0,1,0
14,102,0,4,0,4,1,1,0,1,0,0
14,103,2,2,2,2,2,1,1,1,1,1
14,104,1,1,1,3,2,0,1,1,1,0
14,105,2,4,2,2,4,0,0,1,0,0
14,106,2,2,2,2,2,1,1,1,1,1
14,107,2,2,1,1,2,0,1,0,1,1
14,108,1,1,1,4,1,0,1,1,1,1
14,109,1,1,1,3,4,0,1,1,1,0
14,110,3,3,3,3,3,1,1,1,1,1
14,111,2,3,2,3,3,1,0,1,0,0
14,112,3,3,3,3,3,1,1,1,1,1
14,113,0,0,0,0,0,1,1,1,1,1
14,114,4,4,0,4,1,1,1,0,1,0
14,115,4,4,3,4,4,1,1,0,1,1
14,116,4,2,2,4,4,0,0,0,0,1
14,117,0,0,0,0,0,1,1,1,1,1
14,118,4,4,3,4,3,1,1,0,1,0
14,119,2,2,2,3,2,0,1,1,1,1
14,120,1,0,0,3,0,0,0,0,0,0
14,121,1,2,2,3,3,0,0,0,0,0
14,122,3,3,3,3,3,1,1,1,1,1
14,123,4,2,2,4,2,0,0,0,0,0
14,124,4,3,3,4,3,0,0,0,0,0
14,125,2,3,2,2,3,0,0,1,0,0
14,126,1,1,1,1,2,1,1,1,1,0
14,127,2,2,2,3,2,0,1,1,1,1
14,128,2,2,2,1,2,0,1,1,1,1
14,129,2,2,2,2,2,1,1,1,1,1
14,130,2,2,2,2,2,1,1,1,1,1
14,131,2,2,2,3,2,0,1,1,1,1
14,132,4,4,3,4,1,1,1,0,1,0
14,133,0,0,0,0,0,1,1,1,1,1
14,134,4,4,3,4,2,1,1,0,1,0
14,135,1,1,1,3,3,0,1,1,1,0
14,136,4,0,1,4,1,0,0,0,0,0
14,137,3,4,3,4,4,1,0,1,0,0
14,138,4,3,3,3,3,1,0,0,0,0
14,139,1,1,1,1,1,1,1,1,1,1
14,140,4,4,3,4,0,1,1,0,1,0
14,141,4,4,3,4,2,1,1,0,1,0
14,142,1,1,1,1,2,1,1,1,1,0
14,143,4,4,3,4,3,1,1,0,1,0
14,144,3,3,3,3,3,1,1,1,1,1
14,145,2,2,2,2,2,1,1,1,1,1
14,146,2,2,2,2,2,1,1,1,1,1
14,147,4,4,4,4,4,1,1,1,1,1
14,148,3,3,3,3,3,1,1,1,1,1
14,149,1,1,1,4,1,0,1,1,1,1
14,150,1,1,1,1,1,1,1,1,1,1
14,151,2,2,2,2,2,1,1,1,1,1
14,152,4,3,3,4,3,0,0,0,0,0
14,153,3,0,3,3,3,0,0,1,0,1
14,154,3,3,3,3,3,1,1,1,1,1
14,155,3,3,3,3,3,1,1,1,1,1
14,156,3,0,3,0,3,1,0,1,0,1
14,157,3,3,3,3,3,1,1,1,1,1
14,158,2,2,2,2,2,1,1,1,1,1
14,159,2,2,2,2,2,1,1,1,1,1
14,160,4,3,3,0,3,0,0,0,0,0
14,161,4,3,3,4,4,0,0,0,0,1
14,162,0,0,0,0,0,1,1,1,1,1
14,163,4,4,3,4,4,1,1,0,1,1
14,164,0,4,0,4,0,1,0,1,0,1
14,165,4,4,4,4,0,1,1,1,1,0
14,166,1,2,1,1,1,0,0,1,0,1
14,167,0,4,0,4,0,1,0,1,0,1
14,168,4,3,2,0,3,0,0,0,0,0
14,169,1,1,1,3,1,0,1,1,1,1
14,170,3,3,3,3,3,1,1,1,1,1
14,171,4,4,4,4,0,1,1,1,1,0
14,172,4,4,4,4,1,1,1,1,1,0
14,173,3,0,0,3,3,0,0,0,0,1
14,174,3,3,3,3,3,1,1,1,1,1
14,175,1,2,1,3,3,0,0,1,0,0
14,176,0,4,4,0,4,0,0,0,0,0
14,177,3,3,3,3,3,1,1,1,1,1
14,178,4,4,4,4,2,1,1,1,1,0
14,179,2,2,2,2,2,1,1,1,1,1
14,180,2,3,3,3,3,1,0,0,0,0
14,181,4,4,4,4,1,1,1,1,1,0
14,182,3,3,3,3,3,1,1,1,1,1
14,183,1,1,1,1,1,1,1,1,1,1
14,184,2,2,2,3,2,0,1,1,1,1
14,185,1,2,1,2,0,1,0,1,0,0
14,186,2,2,2,3,2,0,1,1,1,1
14,187,4,4,3,4,0,1,1,0,1,0
14,188,0,0,1,3,0,0,1,0,1,1
14,189,3,3,3,3,3,1,1,1,1,1
14,190,1,1,1,3,3,0,1,1,1,0
14,191,4,4,3,4,4,1,1,0,1,1
14,192,4,4,0,4,1,1,1,0,1,0
14,193,4,4,0,4,0,1,1,0,1,0
14,194,1,1,1,3,0,0,1,1,1,0
14,195,0,4,0,3,4,0,0,1,0,0
14,196,0,4,4,0,4,0,0,0,0,0
14,197,2,3,2,3,4,1,0,1,0,0
14,198,4,4,4,4,4,1,1,1,1,1
14,199,3,4,4,4,2,1,0,0,0,0
15,0,1,1,1,1,1,1,1,1,1,1
15,1,0,0,0,0,1,1,1,1,1,0
15,2,4,4,4,4,2,1,1,1,1,0
15,3,0,0,0,0,1,1,1,1,1,0
15,4,3,4,4,3,2,0,0,0,0,0
15,5,1,1,1,1,1,1,1,1,1,1
15,6,0,1,1,0,1,0,0,0,0,0
15,7,3,4,4,4,2,1,0,0,0,0
15,8,3,3,3,3,2,1,1,1,1,0
15,9,4,4,4,4,2,1,1,1,1,0
15,10,4,4,4,4,2,1,1,1,1,0
15,11,4,4,4,4,2,1,1,1,1,0
15,12,2,1,2,2,2,0,0,1,0,1
15,13,2,2,2,2,2,1,1,1,1,1
15,14,4,4,3,4,2,1,1,0,1,0
15,15,1,1,1,1,1,1,1,1,1,1
15,16,2,2,2,2,2,1,1,1,1,1
15,17,2,1,2,2,2,0,0,1,0,1
15,18,0,3,3,4,2,0,0,0,0,0
15,19,2,2,2,2,2,1,1,1,1,1
15,20,4,2,3,4,2,0,0,0,0,0
15,21,2,2,2,2,2,1,1,1,1,1
15,22,0,0,0,0,0,1,1,1,1,1
15,23,3,2,2,3,2,0,0,0,0,0
15,24,3,2,2,2,2,1,0,0,0,0
15,25,1,0,1,2,2,0,0,1,0,0
15,26,2,2,2,2,2,1,1,1,1,1
15,27,1,1,1,2,2,0,1,1,1,0
15,28,3,1,2,3,2,0,0,0,0,0
15,29,3,2,2,3,2,0,0,0,0,0
15,30,0,0,0,0,1,1,1,1,1,0
15,31,3,1,1,1,2,1,0,0,0,0
15,32,0,0,0,0,0,1,1,1,1,1
15,33,1,1,1,1,2,1,1,1,1,0
15,34,4,4,4,4,2,1,1,1,1,0
15,35,4,4,4,4,2,1,1,1,1,0
15,36,4,4,4,4,2,1,1,1,1,0
15,37,3,2,2,3,2,0,0,0,0,0
15,38,3,3,3,3,2,1,1,1,1,0
15,39,3,4,4,3,2,0,0,0,0,0
15,40,0,0,0,0,1,1,1,1,1,0
15,41,1,0,1,1,0,0,0,1,0,0
15,42,4,4,3,4,2,1,1,0,1,0
15,43,3,3,0,4,2,0,1,0,1,0
15,44,2,1,2,2,2,0,0,1,0,1
15,45,1,1,1,1,2,1,1,1,1,0
15,46,2,2,2,2,2,1,1,1,1,1
15,47,3,3,0,3,2,1,1,0,1,0
15,48,4,4,3,0,3,0,1,0,1,0
15,49,1,1,1,0,1,0,1,1,1,1
15,50,0,4,0,0,1,0,0,1,0,0
15,51,4,4,4,4,2,1,1,1,1,0
15,52,2,2,2,2,2,1,1,1,1,1
15,53,4,4,4,4,2,1,1,1,1,0
15,54,4,4,4,4,2,1,1,1,1,0
15,55,2,4,4,4,2,1,0,0,0,1
15,56,2,2,2,2,2,1,1,1,1,1
15,57,4,4,4,4,2,1,1,1,1,0
15,58,2,2,2,2,2,1,1,1,1,1
15,59,1,1,1,1,2,1,1,1,1,0
15,60,3,3,3,4,2,0,1,1,1,0
15,61,4,4,4,4,2,1,1,1,1,0
15,62,4,4,4,4,2,1,1,1,1,0
15,63,4,4,4,0,4,0,1,1,1,1
15,64,2,2,2,2,2,1,1,1,1,1
15,65,1,1,1,1,2,1,1,1,1,0
15,66,0,0,0,0,0,1,1,1,1,1
15,67,2,1,2,4,2,0,0,1,0,1
15,68,0,3,3,0,1,0,0,0,0,0
15,69,1,1,1,1,1,1,1,1,1,1
15,70,2,2,2,2,2,1,1,1,1,1
15,71,1,0,1,1,0,0,0,1,0,0
15,72,3,3,3,3,2,1,1,1,1,0
15,73,3,3,3,3,2,1,1,1,1,0
15,74,3,3,3,4,2,0,1,1,1,0
15,75,1,1,1,1,3,1,1,1,1,0
15,76,4,4,4,0,4,0,1,1,1,1
15,77,2,2,2,2,2,1,1,1,1,1
15,78,4,4,4,4,2,1,1,1,1,0
15,79,0,0,0,0,0,1,1,1,1,1
15,80,0,0,1,2,2,0,1,0,1,0
15,81,4,4,4,4,2,1,1,1,1,0
15,82,1,1,1,1,2,1,1,1,1,0
15,83,3,2,2,2,2,1,0,0,0,0
15,84,1,1,1,1,2,1,1,1,1,0
15,85,4,4,4,4,2,1,1,1,1,0
15,86,1,1,1,1,0,1,1,1,1,0
15,87,1,1,1,2,2,0,1,1,1,0
15,88,3,4,0,3,2,0,0,0,0,0
15,89,0,0,0,0,1,1,1,1,1,0
15,90,4,4,4,0,4,0,1,1,1,1
15,91,1,0,0,0,1,1,0,0,0,1
15,92,1,1,1,1,2,1,1,1,1,0
15,93,1,0,1,1,0,0,0,1,0,0
15,94,4,4,4,4,2,1,1,1,1,0
15,95,3,4,4,4,2,1,0,0,0,0
15,96,1,1,1,1,0,1,1,1,1,0
15,97,4,4,3,4,2,1,1,0,1,0
15,98,2,1,2,2,2,0,0,1,0,1
15,99,4,4,4,0,3,0,1,1,1,0
15,100,0,4,4,0,4,0,0,0,0,0
15,101,3,2,2,3,2,0,0,0,0,0
15,102,4,4,4,4,2,1,1,1,1,0
15,103,1,1,1,1,2,1,1,1,1,0
15,104,0,3,3,0,4,0,0,0,0,0
15,105,3,3,3,3,2,1,1,1,1,0
15,106,0,2,2,0,1,0,0,0,0,0
15,107,0,0,0,0,1,1,1,1,1,0
15,108,1,1,1,1,2,1,1,1,1,0
15,109,4,4,4,4,2,1,1,1,1,0
15,110,3,2,2,3,2,0,0,0,0,0
15,111,3,2,2,2,2,1,0,0,0,0
15,112,2,2,2,2,2,1,1,1,1,1
15,113,1,1,1,1,2,1,1,1,1,0
15,114,3,2,2,3,2,0,0,0,0,0
15,115,4,4,4,0,2,0,1,1,1,0
15,116,0,0,0,0,0,1,1,1,1,1
15,117,0,0,0,0,0,1,1,1,1,1
15,118,0,0,0,0,1,1,1,1,1,0
15,119,3,0,0,3,2,0,0,0,0,0
15,120,2,0,0,1,2,0,0,0,0,1
15,121,0,4,0,0,1,0,0,1,0,0
15,122,2,1,2,2,2,0,0,1,0,1
15,123,3,2,2,3,2,0,0,0,0,0
15,124,4,4,4,4,2,1,1,1,1,0
15,125,0,3,3,0,4,0,0,0,0,0
15,126,3,1,2,3,2,0,0,0,0,0
15,127,2,1,2,0,1,0,0,1,0,0
15,128,2,2,2,2,2,1,1,1,1,1
15,129,0,0,0,0,0,1,1,1,1,1
15,130,0,0,0,0,1,1,1,1,1,0
15,131,0,0,0,0,1,1,1,1,1,0
15,132,0,1,1,2,2,0,0,0,0,0
15,133,4,4,4,4,2,1,1,1,1,0
15,134,3,1,2,2,2,0,0,0,0,0
15,135,1,0,1,2,0,0,0,1,0,0
15,136,2,1,2,2,2,0,0,1,0,1
15,137,0,0,0,0,4,1,1,1,1,0
15,138,2,2,2,2,2,1,1,1,1,1
15,139,3,2,2,3,2,0,0,0,0,0
15,140,4,4,4,4,2,1,1,1,1,0
15,141,4,4,4,4,2,1,1,1,1,0
15,142,3,3,3,4,2,0,1,1,1,0
15,143,3,2,2,3,2,0,0,0,0,0
15,144,4,4,4,1,2,0,1,1,1,0
15,145,3,2,2,2,2,1,0,0,0,0
15,146,4,4,4,4,2,1,1,1,1,0
15,147,2,2,2,2,2,1,1,1,1,1
15,148,3,0,0,1,2,0,0,0,0,0
15,149,2,2,2,2,2,1,1,1,1,1
15,150,0,3,2,0,1,0,0,0,0,0
15,151,1,1,1,1,2,1,1,1,1,0
15,152,4,4,4,4,2,1,1,1,1,0
15,153,1,1,1,1,1,1,1,1,1,1
15,154,0,0,0,0,1,1,1,1,1,0
15,155,0,2,2,0,1,0,0,0,0,0
15,156,4,4,4,0,4,0,1,1,1,1
15,157,4,4,4,4,2,1,1,1,1,0
15,158,1,0,1,2,1,0,0,1,0,1
15,159,1,1,1,2,2,0,1,1,1,0
15,160,3,2,2,3,2,0,0,0,0,0
15,161,0,4,4,4,2,1,0,0,0,0
15,162,1,1,1,2,2,0,1,1,1,0
15,163,4,4,4,4,2,1,1,1,1,0
15,164,2,1,1,2,2,0,0,0,0,1
15,165,4,4,4,0,4,0,1,1,1,1
15,166,3,2,2,3,2,0,0,0,0,0
15,167,4,4,4,4,2,1,1,1,1,0
15,168,3,3,0,2,2,0,1,0,1,0
15,169,1,1,1,1,0,1,1,1,1,0
15,170,4,4,4,4,2,1,1,1,1,0
15,171,0,4,0,4,2,1,0,1,0,0
15,172,1,1,1,2,2,0,1,1,1,0
15,173,1,1,1,2,3,0,1,1,1,0
15,174,2,4,4,4,2,1,0,0,0,1
15,175,3,2,2,3,2,0,0,0,0,0
15,176,1,1,2,1,2,1,1,0,1,0
15,177,0,4,4,0,4,0,0,0,0,0
15,178,1,1,1,1,2,1,1,1,1,0
15,179,0,0,0,0,1,1,1,1,1,0
15,180,2,1,2,2,2,0,0,1,0,1
15,181,2,1,2,2,2,0,0,1,0,1
15,182,2,1,2,2,2,0,0,1,0,1
15,183,4,4,4,4,2,1,1,1,1,0
15,184,0,4,0,0,4,0,0,1,0,0
15,185,1,1,1,1,2,1,1,1,1,0
15,186,4,4,1,0,4,0,1,0,1,1
15,187,2,1,2,2,2,0,0,1,0,1
15,188,3,0,0,3,2,0,0,0,0,0
15,189,4,4,4,0,0,0,1,1,1,0
15,190,0,1,1,0,1,0,0,0,0,0
15,191,1,1,1,1,1,1,1,1,1,1
15,192,4,4,4,0,4,0,1,1,1,1
15,193,4,4,4,4,2,1,1,1,1,0
15,194,0,3,3,0,4,0,0,0,0,0
15,195,2,0,0,4,2,0,0,0,0,1
15,196,1,1,1,1,2,1,1,1,1,0
15,197,0,2,2,0,2,0,0,0,0,0
15,198,2,2,2,2,2,1,1,1,1,1
15,199,0,0,0,0,0,1,1,1,1,1
16,0,3,3,3,3,3,1,1,1,1,1
16,1,4,4,4,4,4,1,1,1,1,1
16,2,2,1,1,2,1,0,0,0,0,0
16,3,3,4,4,3,4,0,0,0,0,0
16,4,2,2,2,2,2,1,1,1,1,1
16,5,4,3,4,4,3,0,0,1,0,0
16,6,0,0,0,0,0,1,1,1,1,1
16,7,3,3,3,3,3,1,1,1,1,1
16,8,0,1,1,1,1,1,0,0,0,0
16,9,4,3,4,4,4,0,0,1,0,1
16,10,4,3,4,4,4,0,0,1,0,1
16,11,4,3,4,3,3,1,0,1,0,0
16,12,4,3,4,4,3,0,0,1,0,0
16,13,0,0,0,3,0,0,1,1,1,1
16,14,3,3,3,3,2,1,1,1,1,0
16,15,3,2,2,3,2,0,0,0,0,0
16,16,2,3,4,3,3,1,0,0,0,0
16,17,1,1,1,1,1,1,1,1,1,1
16,18,0,0,0,0,0,1,1,1,1,1
16,19,4,4,4,4,4,1,1,1,1,1
16,20,4,0,4,4,4,0,0,1,0,1
16,21,2,2,2,2,2,1,1,1,1,1
16,22,2,2,2,2,2,1,1,1,1,1
16,23,1,1,1,1,1,1,1,1,1,1
16,24,4,4,4,4,4,1,1,1,1,1
16,25,1,1,1,1,1,1,1,1,1,1
16,26,4,4,4,4,4,1,1,1,1,1
16,27,2,2,2,2,2,1,1,1,1,1
16,28,2,2,2,2,2,1,1,1,1,1
16,29,0,0,0,0,0,1,1,1,1,1
16,30,2,2,2,2,2,1,1,1,1,1
16,31,4,3,4,4,3,0,0,1,0,0
16,32,4,4,4,4,4,1,1,1,1,1
16,33,1,1,1,2,1,0,1,1,1,1
16,34,2,2,2,2,2,1,1,1,1,1
16,35,2,4,4,2,3,0,0,0,0,0
16,36,4,3,3,3,3,1,0,0,0,0
16,37,3,3,3,3,3,1,1,1,1,1
16,38,3,3,3,3,3,1,1,1,1,1
16,39,3,3,3,3,3,1,1,1,1,1
16,40,1,1,1,1,1,1,1,1,1,1
16,41,3,3,3,3,3,1,1,1,1,1
16,42,1,1,1,1,1,1,1,1,1,1
16,43,4,4,4,4,4,1,1,1,1,1
16,44,1,1,1,1,1,1,1,1,1,1
16,45,0,0,0,3,0,0,1,1,1,1
16,46,2,2,2,2,2,1,1,1,1,1
16,47,3,3,3,3,3,1,1,1,1,1
16,48,0,0,0,0,0,1,1,1,1,1
16,49,2,1,2,2,2,0,0,1,0,1
16,50,0,0,0,4,0,0,1,1,1,1
16,51,0,0,0,0,0,1,1,1,1,1
16,52,3,2,3,3,3,0,0,1,0,1
16,53,4,0,4,4,4,0,0,1,0,1
16,54,2,2,2,2,2,1,1,1,1,1
16,55,1,1,1,1,1,1,1,1,1,1
16,56,2,2,3,3,4,0,1,0,1,0
16,57,4,4,4,4,4,1,1,1,1,1
16,58,0,0,0,0,0,1,1,1,1,1
16,59,0,0,0,0,0,1,1,1,1,1
16,60,0,0,0,0,0,1,1,1,1,1
16,61,4,3,4,3,3,1,0,1,0,0
16,62,3,3,3,3,3,1,1,1,1,1
16,63,3,3,3,3,3,1,1,1,1,1
16,64,2,2,2,2,2,1,1,1,1,1
16,65,1,1,1,1,1,1,1,1,1,1
16,66,0,0,0,4,0,0,1,1,1,1
16,67,3,3,3,3,3,1,1,1,1,1
16,68,4,4,4,4,4,1,1,1,1,1
16,69,0,0,0,4,0,0,1,1,1,1
16,70,0,0,0,0,0,1,1,1,1,1
16,71,2,1,1,2,2,0,0,0,0,1
16,72,0,0,0,4,0,0,1,1,1,1
16,73,2,2,2,3,2,0,1,1,1,1
16,74,3,3,3,1,3,0,1,1,1,1
16,75,0,0,4,0,0,1,1,0,1,1
16,76,3,3,3,3,3,1,1,1,1,1
16,77,4,4,4,4,4,1,1,1,1,1
16,78,3,2,3,3,3,0,0,1,0,1
16,79,0,0,0,0,0,1,1,1,1,1
16,80,1,1,1,1,1,1,1,1,1,1
16,81,1,1,0,1,0,1,1,0,1,0
16,82,2,2,2,2,2,1,1,1,1,1
16,83,0,0,0,1,0,0,1,1,1,1
16,84,2,2,2,2,2,1,1,1,1,1
16,85,0,0,0,1,0,0,1,1,1,1
16,86,3,3,3,3,3,1,1,1,1,1
16,87,4,4,4,4,4,1,1,1,1,1
16,88,1,1,1,1,1,1,1,1,1,1
16,89,2,1,2,2,2,0,0,1,0,1
16,90,0,0,0,0,0,1,1,1,1,1
16,91,3,3,3,3,3,1,1,1,1,1
16,92,4,4,4,4,4,1,1,1,1,1
16,93,0,0,0,0,0,1,1,1,1,1
16,94,1,1,1,1,1,1,1,1,1,1
16,95,3,0,3,0,3,1,0,1,0,1
16,96,4,2,2,3,2,0,0,0,0,0
16,97,4,3,4,4,3,0,0,1,0,0
16,98,0,0,0,4,0,0,1,1,1,1
16,99,4,3,4,4,3,0,0,1,0,0
16,100,1,1,1,3,2,0,1,1,1,0
16,101,2,2,2,2,2,1,1,1,1,1
16,102,4,4,4,4,4,1,1,1,1,1
16,103,2,1,2,2,1,0,0,1,0,0
16,104,1,1,1,1,1,1,1,1,1,1
16,105,4,4,4,4,4,1,1,1,1,1
16,106,0,0,0,0,0,1,1,1,1,1
16,107,0,0,0,0,0,1,1,1,1,1
16,108,3,3,3,3,3,1,1,1,1,1
16,109,3,3,3,3,3,1,1,1,1,1
16,110,3,3,3,3,3,1,1,1,1,1
16,111,4,4,4,4,4,1,1,1,1,1
16,112,4,4,4,4,4,1,1,1,1,1
16,113,4,4,4,0,4,0,1,1,1,1
16,114,1,1,2,1,4,1,1,0,1,0
16,115,0,1,4,0,4,0,0,0,0,0
16,116,3,3,3,3,0,1,1,1,1,0
16,117,2,2,2,2,2,1,1,1,1,1
16,118,0,0,0,4,0,0,1,1,1,1
16,119,3,3,3,3,3,1,1,1,1,1
16,120,1,1,1,2,1,0,1,1,1,1
16,121,4,0,4,4,0,0,0,1,0,0
16,122,4,4,4,4,4,1,1,1,1,1
16,123,4,4,4,4,4,1,1,1,1,1
16,124,2,2,3,3,2,0,1,0,1,1
16,125,4,0,3,1,0,0,0,0,0,0
16,126,1,1,1,1,1,1,1,1,1,1
16,127,4,4,4,4,4,1,1,1,1,1
16,128,1,1,1,1,1,1,1,1,1,1
16,129,1,1,1,1,1,1,1,1,1,1
16,130,2,2,2,2,2,1,1,1,1,1
16,131,0,0,0,0,0,1,1,1,1,1
16,132,3,3,3,3,3,1,1,1,1,1
16,133,3,3,3,3,3,1,1,1,1,1
16,134,0,0,0,0,0,1,1,1,1,1
16,135,3,0,0,1,0,0,0,0,0,0
16,136,4,4,4,4,4,1,1,1,1,1
16,137,1,1,2,2,1,0,1,0,1,1
16,138,1,1,1,1,1,1,1,1,1,1
16,139,1,1,1,0,1,0,1,1,1,1
16,140,4,3,4,3,4,1,0,1,0,1
16,141,3,3,3,3,3,1,1,1,1,1
16,142,1,1,1,2,1,0,1,1,1,1
16,143,2,2,2,2,2,1,1,1,1,1
16,144,1,1,2,1,1,1,1,0,1,1
16,145,2,2,2,2,2,1,1,1,1,1
16,146,1,1,1,2,1,0,1,1,1,1
16,147,1,1,1,2,1,0,1,1,1,1
16,148,4,3,4,2,3,0,0,1,0,0
16,149,2,1,1,2,1,0,0,0,0,0
16,150,4,4,4,4,4,1,1,1,1,1
16,151,1,1,1,1,1,1,1,1,1,1
16,152,3,2,3,3,3,0,0,1,0,1
16,153,1,1,1,1,1,1,1,1,1,1
16,154,2,1,2,2,1,0,0,1,0,0
16,155,1,1,1,1,1,1,1,1,1,1
16,156,4,2,3,4,2,0,0,0,0,0
16,157,1,1,1,2,1,0,1,1,1,1
16,158,0,0,0,0,0,1,1,1,1,1
16,159,0,0,0,0,0,1,1,1,1,1
16,160,1,1,2,3,2,0,1,0,1,0
16,161,4,4,1,2,1,0,1,0,1,0
16,162,3,1,1,3,4,0,0,0,0,0
16,163,0,0,0,0,0,1,1,1,1,1
16,164,4,4,4,4,4,1,1,1,1,1
16,165,1,1,1,2,1,0,1,1,1,1
16,166,4,0,4,4,4,0,0,1,0,1
16,167,4,4,4,3,4,0,1,1,1,1
16,168,3,3,3,3,3,1,1,1,1,1
16,169,4,3,4,3,3,1,0,1,0,0
16,170,2,2,3,2,2,1,1,0,1,1
16,171,4,0,4,4,4,0,0,1,0,1
16,172,0,0,0,0,0,1,1,1,1,1
16,173,0,0,0,0,0,1,1,1,1,1
16,174,3,3,3,3,3,1,1,1,1,1
16,175,4,4,4,4,4,1,1,1,1,1
16,176,3,3,3,3,3,1,1,1,1,1
16,177,0,0,0,1,0,0,1,1,1,1
16,178,4,4,4,4,4,1,1,1,1,1
16,179,4,0,3,4,3,0,0,0,0,0
16,180,4,4,4,4,4,1,1,1,1,1
16,181,3,0,3,3,0,0,0,1,0,0
16,182,0,0,0,0,0,1,1,1,1,1
16,183,1,1,1,1,1,1,1,1,1,1
16,184,4,4,4,4,4,1,1,1,1,1
16,185,4,4,4,4,4,1,1,1,1,1
16,186,1,1,1,1,1,1,1,1,1,1
16,187,0,0,0,0,0,1,1,1,1,1
16,188,4,3,4,4,4,0,0,1,0,1
16,189,1,1,1,2,1,0,1,1,1,1
16,190,0,0,4,0,0,1,1,0,1,1
16,191,2,2,2,2,2,1,1,1,1,1
16,192,1,1,1,1,1,1,1,1,1,1
16,193,3,3,3,3,3,1,1,1,1,1
16,194,2,2,2,2,2,1,1,1,1,1
16,195,1,1,1,1,1,1,1,1,1,1
16,196,1,1,3,1,4,1,1,0,1,0
16,197,4,3,3,4,3,0,0,0,0,0
16,198,1,1,1,1,1,1,1,1,1,1
16,199,3,1,1,1,1,1,0,0,0,0
17,0,1,2,1,1,4,0,0,1,0,0
17,1,2,2,2,2,2,1,1,1,1,1
17,2,2,2,2,2,2,1,1,1,1,1
17,3,2,2,2,2,2,1,1,1,1,1
17,4,2,2,2,0,4,0,1,1,1,0
17,5,1,1,1,1,1,1,1,1,1,1
17,6,0,4,4,4,4,1,0,0,0,0
17,7,2,2,2,2,2,1,1,1,1,1
17,8,3,3,3,2,3,0,1,1,1,1
17,9,0,0,0,4,0,0,1,1,1,1
17,10,4,3,4,4,0,0,0,1,0,0
17,11,0,0,0,0,4,1,1,1,1,0
17,12,3,3,4,4,4,0,1,0,1,0
17,13,0,3,0,4,4,0,0,1,0,0
17,14,1,1,1,1,1,1,1,1,1,1
17,15,1,1,1,1,1,1,1,1,1,1
17,16,4,3,4,4,4,0,0,1,0,1
17,17,3,3,3,3,3,1,1,1,1,1
17,18,0,0,0,0,0,1,1,1,1,1
17,19,0,4,0,4,0,1,0,1,0,1
17,20,0,0,0,4,0,0,1,1,1,1
17,21,0,0,0,0,0,1,1,1,1,1
17,22,3,3,3,3,3,1,1,1,1,1
17,23,2,1,2,2,1,0,0,1,0,0
17,24,0,3,4,4,4,0,0,0,0,0
17,25,0,2,0,0,4,0,0,1,0,0
17,26,2,2,2,2,2,1,1,1,1,1
17,27,2,2,2,2,3,1,1,1,1,0
17,28,4,4,4,4,1,1,1,1,1,0
17,29,0,0,0,0,0,1,1,1,1,1
17,30,0,0,0,0,0,1,1,1,1,1
17,31,1,1,1,1,1,1,1,1,1,1
17,32,4,4,4,4,4,1,1,1,1,1
17,33,0,0,0,4,0,0,1,1,1,1
17,34,2,2,2,1,1,0,1,1,1,0
17,35,2,2,2,0,4,0,1,1,1,0
17,36,3,1,3,4,1,0,0,1,0,0
17,37,2,2,2,2,2,1,1,1,1,1
17,38,2,2,2,0,2,0,1,1,1,1
17,39,2,2,2,0,3,0,1,1,1,0
17,40,1,1,1,1,1,1,1,1,1,1
17,41,1,1,1,1,1,1,1,1,1,1
17,42,0,0,0,4,0,0,1,1,1,1
17,43,0,4,4,4,0,1,0,0,0,1
17,44,3,3,3,3,3,1,1,1,1,1
17,45,4,4,4,4,4,1,1,1,1,1
17,46,3,3,3,3,3,1,1,1,1,1
17,47,2,2,2,2,3,1,1,1,1,0
17,48,4,4,4,4,4,1,1,1,1,1
17,49,3,3,3,3,3,1,1,1,1,1
17,50,2,2,2,2,3,1,1,1,1,0
17,51,3,3,3,3,3,1,1,1,1,1
17,52,4,4,4,4,1,1,1,1,1,0
17,53,2,3,3,2,3,0,0,0,0,0
17,54,1,2,2,1,1,0,0,0,0,1
17,55,4,0,0,4,4,0,0,0,0,1
17,56,2,2,2,2,2,1,1,1,1,1
17,57,0,0,0,4,0,0,1,1,1,1
17,58,4,4,1,4,1,1,1,0,1,0
17,59,2,1,1,0,1,0,0,0,0,0
17,60,0,2,0,4,1,0,0,1,0,0
17,61,1,1,1,1,1,1,1,1,1,1
17,62,3,3,3,3,3,1,1,1,1,1
17,63,3,3,3,4,3,0,1,1,1,1
17,64,0,3,0,4,0,0,0,1,0,1
17,65,4,4,4,4,4,1,1,1,1,1
17,66,0,0,0,4,0,0,1,1,1,1
17,67,3,3,3,3,3,1,1,1,1,1
17,68,0,1,1,4,1,0,0,0,0,0
17,69,1,1,1,1,1,1,1,1,1,1
17,70,1,1,1,1,1,1,1,1,1,1
17,71,2,3,3,2,3,0,0,0,0,0
17,72,1,1,1,1,1,1,1,1,1,1
17,73,1,4,1,0,4,0,0,1,0,0
17,74,2,0,0,4,0,0,0,0,0,0
17,75,4,3,3,3,3,1,0,0,0,0
17,76,4,4,4,4,4,1,1,1,1,1
